,start_hour,age,trip_minutes,clusters
5360,10,27.0,24,0
5361,16,41.0,34,0
5362,0,64.0,9,3
5363,8,25.0,7,2
5364,15,46.0,7,3
5365,19,27.0,11,1
5366,12,47.0,16,3
5367,9,49.0,9,3
5368,16,36.0,18,1
5369,16,34.0,13,1
5370,14,57.0,4,3
5371,15,36.0,11,1
5372,14,34.0,7,1
5373,19,28.0,8,1
5374,18,36.0,3,1
5375,17,36.0,10,1
5376,6,43.0,32,0
5377,12,31.0,7,2
5378,17,41.0,26,0
5379,10,56.0,6,3
5380,12,26.0,11,2
5381,11,42.0,15,2
5382,14,37.0,7,1
5383,13,46.0,16,3
5384,17,27.0,25,0
5385,18,50.0,12,3
5386,16,36.0,5,1
5387,11,39.0,8,2
5388,18,36.0,21,0
5389,14,31.0,9,1
5390,11,45.0,3,3
5391,3,40.0,23,2
5392,0,29.0,9,2
5393,16,36.0,18,1
5394,18,26.0,9,1
5395,17,27.0,16,1
5396,19,30.0,7,1
5397,13,26.0,7,2
5398,9,25.0,9,2
5399,13,23.0,3,2
5400,8,35.0,8,2
5401,19,28.0,8,1
5402,10,33.0,7,2
5403,9,53.0,6,3
5404,11,36.0,16,2
5405,22,28.0,5,1
5406,19,31.0,29,0
5407,7,33.0,1,2
5408,9,61.0,10,3
5409,16,36.0,18,1
5410,8,24.0,18,2
5411,8,56.0,26,3
5412,17,29.0,22,0
5413,20,37.0,5,1
5414,9,56.0,12,3
5415,0,28.0,8,2
5416,5,49.0,9,2
5417,16,35.0,3,1
5418,8,24.0,2,2
5419,8,40.0,18,2
5420,20,34.0,5,1
5421,14,26.0,17,1
5422,21,65.0,11,3
5423,13,30.0,3,2
5424,14,40.0,13,1
5425,18,39.0,4,1
5426,13,32.0,28,0
5427,0,30.0,6,2
5428,15,38.0,10,1
5429,11,27.0,3,2
5430,20,29.0,22,1
5431,16,40.0,19,0
5432,16,28.0,4,1
5433,14,36.0,5,1
5434,18,44.0,10,1
5435,20,36.0,4,1
5436,17,37.0,7,1
5437,19,62.0,6,3
5438,11,45.0,17,3
5439,19,36.0,18,1
5440,11,44.0,22,0
5441,9,37.0,3,2
5442,16,41.0,23,0
5443,17,41.0,4,1
5444,17,57.0,10,3
5445,9,35.0,24,0
5446,9,59.0,12,3
5447,13,38.0,19,0
5448,1,36.0,17,2
5449,17,44.0,1,1
5450,14,38.0,10,1
5451,17,36.0,7,1
5452,15,39.0,4,1
5453,13,43.0,12,3
5454,15,32.0,19,1
5455,20,58.0,18,3
5456,10,34.0,3,2
5457,17,37.0,20,1
5458,9,36.0,6,2
5459,17,59.0,21,3
5460,9,36.0,31,0
5461,13,28.0,4,2
5462,19,28.0,6,1
5463,12,40.0,8,2
5464,11,26.0,15,2
5465,16,33.0,22,0
5466,11,36.0,7,2
5467,7,49.0,5,3
5468,9,36.0,9,2
5469,11,46.0,22,0
5470,14,36.0,43,0
5471,13,26.0,13,2
5472,0,30.0,14,2
5473,18,51.0,17,3
5474,22,49.0,17,3
5475,12,38.0,11,2
5476,8,62.0,6,3
5477,22,56.0,13,3
5478,10,25.0,8,2
5479,17,36.0,9,1
5480,19,38.0,3,1
5481,6,54.0,11,3
5482,17,25.0,3,1
5483,19,34.0,23,0
5484,14,29.0,3,1
5485,18,44.0,17,1
5486,15,50.0,3,3
5487,17,36.0,24,0
5488,12,30.0,21,0
5489,9,28.0,9,2
5490,17,50.0,19,3
5491,8,35.0,28,0
5492,16,32.0,22,0
5493,8,41.0,13,2
5494,22,45.0,6,1
5495,16,36.0,9,1
5496,12,42.0,4,2
5497,18,39.0,4,1
5498,13,34.0,44,0
5499,6,30.0,10,2
5500,15,54.0,5,3
5501,13,30.0,12,2
5502,22,31.0,3,1
5503,17,44.0,5,1
5504,14,29.0,11,1
5505,17,36.0,27,0
5506,9,42.0,11,2
5507,17,26.0,5,1
5508,14,55.0,7,3
5509,7,48.0,11,2
5510,12,52.0,16,3
5511,14,44.0,4,3
5512,8,35.0,2,2
5513,11,37.0,17,2
5514,4,35.0,6,2
5515,16,34.0,14,1
5516,13,33.0,13,2
5517,10,33.0,15,2
5518,19,66.0,4,3
5519,14,33.0,12,1
5520,13,33.0,14,2
5521,8,52.0,7,3
5522,6,28.0,12,2
5523,10,38.0,10,2
5524,8,38.0,7,2
5525,17,30.0,24,0
5526,20,41.0,4,1
5527,14,40.0,3,1
5528,14,40.0,4,1
5529,17,46.0,24,0
5530,21,26.0,6,1
5531,10,58.0,3,3
5532,18,48.0,20,3
5533,19,39.0,11,1
5534,19,41.0,11,1
5535,12,36.0,19,2
5536,20,29.0,13,1
5537,8,31.0,7,2
5538,18,58.0,7,3
5539,8,28.0,3,2
5540,13,39.0,6,2
5541,8,32.0,6,2
5542,6,27.0,6,2
5543,15,45.0,5,3
5544,9,44.0,34,0
5545,8,51.0,4,3
5546,11,40.0,11,2
5547,21,29.0,8,1
5548,15,40.0,12,1
5549,16,31.0,28,0
5550,18,24.0,7,1
5551,14,33.0,4,1
5552,19,42.0,6,1
5553,13,67.0,7,3
5554,21,37.0,23,0
5555,18,64.0,14,3
5556,14,36.0,11,1
5557,11,36.0,10,2
5558,7,32.0,21,2
5559,6,35.0,29,0
5560,11,31.0,10,2
5561,18,36.0,15,1
5562,20,51.0,17,3
5563,11,35.0,15,2
5564,13,30.0,5,2
5565,18,41.0,9,1
5566,22,26.0,5,1
5567,7,39.0,9,2
5568,17,47.0,36,0
5569,12,43.0,9,3
5570,18,35.0,13,1
5571,19,25.0,22,1
5572,18,25.0,17,1
5573,19,28.0,15,1
5574,8,38.0,6,2
5575,11,36.0,44,0
5576,17,57.0,19,3
5577,17,31.0,27,0
5578,15,49.0,3,3
5579,12,25.0,6,2
5580,13,53.0,11,3
5581,21,32.0,16,1
5582,19,39.0,14,1
5583,14,32.0,11,1
5584,12,22.0,4,2
5585,15,49.0,13,3
5586,11,36.0,11,2
5587,15,53.0,26,3
5588,23,27.0,9,1
5589,9,48.0,7,3
5590,18,36.0,10,1
5591,18,36.0,22,0
5592,11,28.0,6,2
5593,14,40.0,13,1
5594,7,43.0,7,2
5595,18,45.0,9,1
5596,14,36.0,8,1
5597,12,36.0,30,0
5598,9,42.0,10,2
5599,5,47.0,5,2
5600,11,30.0,9,2
5601,12,24.0,10,2
5602,11,49.0,9,3
5603,17,46.0,17,3
5604,14,36.0,44,0
5605,0,35.0,10,2
5606,20,45.0,5,1
5607,8,58.0,10,3
5608,12,29.0,12,2
5609,16,37.0,4,1
5610,5,54.0,12,3
5611,9,45.0,32,0
5612,17,55.0,13,3
5613,20,36.0,21,1
5614,14,53.0,7,3
5615,17,30.0,13,1
5616,17,52.0,21,3
5617,8,24.0,28,0
5618,8,33.0,2,2
5619,17,37.0,23,0
5620,16,36.0,5,1
5621,12,31.0,6,2
5622,19,44.0,6,1
5623,17,46.0,10,3
5624,17,39.0,10,1
5625,10,63.0,14,3
5626,19,44.0,9,1
5627,17,36.0,21,0
5628,18,58.0,5,3
5629,16,36.0,25,0
5630,14,26.0,8,1
5631,13,39.0,5,2
5632,17,36.0,31,0
5633,12,25.0,7,2
5634,17,34.0,18,1
5635,13,34.0,12,2
5636,20,36.0,19,1
5637,16,18.0,8,1
5638,21,32.0,8,1
5639,10,56.0,12,3
5640,7,25.0,17,2
5641,14,47.0,9,3
5642,21,43.0,7,1
5643,14,36.0,18,1
5644,16,36.0,24,0
5645,16,37.0,6,1
5646,18,37.0,2,1
5647,11,34.0,8,2
5648,9,48.0,14,3
5649,21,50.0,5,3
5650,17,40.0,7,1
5651,18,57.0,21,3
5652,19,46.0,14,3
5653,16,59.0,30,3
5654,10,40.0,14,2
5655,19,25.0,1,1
5656,16,36.0,23,0
5657,14,32.0,5,1
5658,16,36.0,35,0
5659,17,32.0,5,1
5660,9,34.0,11,2
5661,14,33.0,35,0
5662,23,23.0,4,1
5663,11,29.0,10,2
5664,9,36.0,4,2
5665,22,36.0,31,0
5666,7,53.0,2,3
5667,15,36.0,17,1
5668,18,36.0,22,0
5669,19,54.0,9,3
5670,18,50.0,4,3
5671,12,31.0,21,0
5672,7,61.0,11,3
5673,8,28.0,6,2
5674,13,32.0,5,2
5675,17,46.0,3,3
5676,23,30.0,5,1
5677,13,61.0,9,3
5678,9,39.0,11,2
5679,17,26.0,29,0
5680,19,48.0,18,3
5681,18,26.0,7,1
5682,18,40.0,9,1
5683,20,19.0,4,1
5684,13,29.0,19,2
5685,17,31.0,11,1
5686,18,34.0,14,1
5687,22,27.0,7,1
5688,12,27.0,8,2
5689,13,52.0,9,3
5690,22,50.0,10,3
5691,23,26.0,21,1
5692,17,60.0,12,3
5693,8,55.0,4,3
5694,16,44.0,26,0
5695,18,36.0,44,0
5696,10,36.0,13,2
5697,8,34.0,20,2
5698,12,29.0,5,2
5699,17,33.0,20,1
5700,21,20.0,13,1
5701,22,35.0,4,1
5702,13,36.0,44,0
5703,7,25.0,8,2
5704,17,36.0,19,1
5705,18,36.0,13,1
5706,9,37.0,14,2
5707,10,54.0,5,3
5708,14,36.0,29,0
5709,8,31.0,9,2
5710,4,26.0,3,2
5711,17,40.0,4,1
5712,9,29.0,7,2
5713,16,31.0,12,1
5714,12,31.0,11,2
5715,13,36.0,18,2
5716,17,26.0,2,1
5717,15,63.0,8,3
5718,18,34.0,7,1
5719,17,34.0,22,0
5720,16,36.0,29,0
5721,18,53.0,13,3
5722,11,37.0,4,2
5723,8,39.0,13,2
5724,16,64.0,26,3
5725,12,53.0,7,3
5726,12,22.0,6,2
5727,17,24.0,8,1
5728,12,33.0,14,2
5729,17,61.0,18,3
5730,12,25.0,16,2
5731,11,27.0,7,2
5732,20,37.0,10,1
5733,13,29.0,8,2
5734,17,32.0,7,1
5735,18,29.0,9,1
5736,18,36.0,3,1
5737,17,18.0,6,1
5738,19,29.0,17,1
5739,17,40.0,10,1
5740,19,28.0,6,1
5741,13,36.0,16,2
5742,16,28.0,7,1
5743,13,30.0,12,2
5744,23,30.0,3,1
5745,13,26.0,5,2
5746,17,36.0,10,1
5747,11,33.0,14,2
5748,17,26.0,20,1
5749,11,71.0,19,3
5750,14,44.0,11,3
5751,15,29.0,6,1
5752,19,25.0,28,0
5753,15,51.0,14,3
5754,13,36.0,19,0
5755,17,49.0,32,0
5756,16,31.0,20,1
5757,10,29.0,7,2
5758,17,33.0,2,1
5759,15,57.0,25,3
5760,16,42.0,16,1
5761,12,23.0,13,2
5762,11,49.0,9,3
5763,18,50.0,4,3
5764,9,32.0,33,0
5765,16,50.0,3,3
5766,14,48.0,22,3
5767,17,57.0,20,3
5768,22,22.0,7,1
5769,13,43.0,6,3
5770,16,32.0,10,1
5771,14,28.0,14,1
5772,21,39.0,6,1
5773,19,40.0,22,0
5774,17,62.0,11,3
5775,7,37.0,16,2
5776,9,30.0,25,0
5777,12,31.0,16,2
5778,9,36.0,3,2
5779,16,50.0,7,3
5780,11,36.0,44,0
5781,15,57.0,4,3
5782,14,38.0,6,1
5783,15,21.0,9,1
5784,16,38.0,19,1
5785,14,36.0,12,1
5786,17,36.0,19,1
5787,19,46.0,13,3
5788,9,46.0,9,2
5789,17,36.0,9,1
5790,18,49.0,2,3
5791,17,36.0,14,1
5792,18,38.0,15,1
5793,14,36.0,4,1
5794,8,37.0,7,2
5795,8,55.0,14,3
5796,17,25.0,9,1
5797,17,36.0,22,0
5798,14,58.0,31,0
5799,14,40.0,9,1
5800,17,48.0,24,0
5801,12,36.0,30,0
5802,16,29.0,2,1
5803,23,30.0,17,1
5804,12,26.0,7,2
5805,10,62.0,6,3
5806,13,36.0,42,0
5807,17,54.0,15,3
5808,15,34.0,17,1
5809,16,33.0,7,1
5810,14,36.0,12,1
5811,19,32.0,15,1
5812,7,45.0,5,2
5813,9,24.0,4,2
5814,11,42.0,7,2
5815,19,28.0,5,1
5816,20,35.0,12,1
5817,16,36.0,30,0
5818,11,36.0,4,2
5819,14,46.0,14,3
5820,15,36.0,44,0
5821,10,36.0,5,2
5822,9,41.0,7,2
5823,6,43.0,9,2
5824,8,37.0,7,2
5825,7,63.0,12,3
5826,17,23.0,9,1
5827,8,46.0,19,2
5828,23,30.0,18,1
5829,17,25.0,25,0
5830,17,34.0,7,1
5831,9,22.0,4,2
5832,8,41.0,9,2
5833,8,39.0,14,2
5834,11,36.0,11,2
5835,20,58.0,2,3
5836,11,36.0,5,2
5837,17,52.0,30,0
5838,7,42.0,41,0
5839,6,53.0,27,3
5840,11,33.0,13,2
5841,12,44.0,9,3
5842,7,36.0,16,2
5843,8,25.0,9,2
5844,22,29.0,15,1
5845,6,29.0,30,0
5846,1,29.0,2,2
5847,16,63.0,10,3
5848,12,47.0,19,3
5849,11,30.0,4,2
5850,16,28.0,15,1
5851,9,29.0,10,2
5852,20,31.0,19,1
5853,9,38.0,5,2
5854,9,36.0,27,0
5855,21,52.0,15,3
5856,9,40.0,14,2
5857,15,60.0,17,3
5858,15,36.0,22,0
5859,13,39.0,7,2
5860,23,36.0,20,1
5861,12,49.0,28,0
5862,16,36.0,44,0
5863,13,27.0,4,2
5864,5,38.0,13,2
5865,9,56.0,14,3
5866,15,61.0,3,3
5867,1,27.0,11,2
5868,17,58.0,7,3
5869,9,40.0,13,2
5870,15,40.0,11,1
5871,20,30.0,13,1
5872,17,36.0,27,0
5873,18,36.0,5,1
5874,10,36.0,20,2
5875,15,42.0,3,1
5876,20,23.0,8,1
5877,17,36.0,9,1
5878,9,24.0,9,2
5879,17,28.0,8,1
5880,13,24.0,8,2
5881,3,54.0,15,3
5882,6,44.0,12,2
5883,23,38.0,12,1
5884,13,37.0,10,2
5885,9,38.0,8,2
5886,14,47.0,6,3
5887,12,43.0,10,3
5888,15,36.0,23,0
5889,21,29.0,7,1
5890,19,51.0,11,3
5891,20,25.0,12,1
5892,10,41.0,35,0
5893,11,31.0,11,2
5894,15,28.0,3,1
5895,12,37.0,9,2
5896,7,34.0,19,2
5897,8,32.0,8,2
5898,20,22.0,13,1
5899,11,29.0,13,2
5900,13,31.0,17,2
5901,20,20.0,32,0
5902,16,36.0,7,1
5903,16,46.0,2,3
5904,15,29.0,3,1
5905,23,36.0,10,1
5906,13,26.0,26,0
5907,8,31.0,16,2
5908,16,51.0,44,0
5909,13,40.0,23,0
5910,12,26.0,10,2
5911,17,37.0,7,1
5912,9,43.0,4,2
5913,11,40.0,5,2
5914,21,30.0,8,1
5915,19,43.0,13,1
5916,17,43.0,18,1
5917,11,36.0,17,2
5918,13,53.0,7,3
5919,15,32.0,18,1
5920,12,57.0,6,3
5921,21,25.0,15,1
5922,14,34.0,21,0
5923,11,37.0,16,2
5924,14,27.0,10,1
5925,18,36.0,44,0
5926,21,37.0,10,1
5927,6,19.0,2,2
5928,22,38.0,5,1
5929,18,32.0,4,1
5930,10,35.0,22,2
5931,17,58.0,9,3
5932,9,32.0,30,0
5933,9,25.0,9,2
5934,3,25.0,4,2
5935,16,31.0,10,1
5936,14,28.0,19,1
5937,6,39.0,6,2
5938,18,26.0,5,1
5939,19,30.0,16,1
5940,20,23.0,4,1
5941,8,55.0,25,3
5942,8,22.0,15,2
5943,17,43.0,4,1
5944,7,35.0,3,2
5945,17,30.0,9,1
5946,18,38.0,1,1
5947,17,36.0,5,1
5948,15,36.0,23,0
5949,10,44.0,3,2
5950,18,34.0,33,0
5951,10,36.0,19,2
5952,17,56.0,3,3
5953,18,44.0,11,1
5954,14,30.0,41,0
5955,10,40.0,16,2
5956,8,55.0,21,3
5957,17,38.0,27,0
5958,14,36.0,23,0
5959,14,32.0,11,1
5960,22,33.0,35,0
5961,11,36.0,35,0
5962,7,41.0,24,2
5963,16,39.0,22,0
5964,17,29.0,12,1
5965,11,36.0,26,0
5966,22,47.0,17,1
5967,17,45.0,7,3
5968,15,20.0,3,1
5969,17,32.0,10,1
5970,11,39.0,10,2
5971,21,23.0,7,1
5972,8,53.0,8,3
5973,12,30.0,14,2
5974,6,44.0,7,2
5975,1,35.0,15,2
5976,19,40.0,18,1
5977,7,25.0,5,2
5978,21,36.0,9,1
5979,10,36.0,22,2
5980,10,29.0,15,2
5981,21,25.0,18,1
5982,14,52.0,15,3
5983,14,36.0,31,0
5984,11,51.0,12,3
5985,22,24.0,9,1
5986,18,40.0,11,1
5987,15,65.0,18,3
5988,16,60.0,1,3
5989,15,49.0,27,0
5990,15,31.0,6,1
5991,17,36.0,29,0
5992,13,44.0,24,0
5993,18,26.0,7,1
5994,11,36.0,4,2
5995,19,39.0,8,1
5996,14,34.0,35,0
5997,12,44.0,7,3
5998,18,49.0,24,0
5999,10,36.0,14,2
6000,16,48.0,13,3
6001,19,36.0,19,1
6002,9,37.0,15,2
6003,10,35.0,2,2
6004,11,28.0,7,2
6005,9,30.0,4,2
6006,17,58.0,12,3
6007,0,34.0,6,2
6008,7,50.0,10,3
6009,16,31.0,8,1
6010,12,33.0,10,2
6011,11,54.0,15,3
6012,16,53.0,31,0
6013,13,33.0,22,0
6014,19,25.0,12,1
6015,14,52.0,8,3
6016,10,52.0,20,3
6017,18,32.0,13,1
6018,16,40.0,44,0
6019,18,33.0,24,0
6020,13,27.0,4,2
6021,17,38.0,19,1
6022,16,27.0,23,0
6023,19,32.0,16,1
6024,16,38.0,11,1
6025,15,31.0,16,1
6026,16,25.0,11,1
6027,14,24.0,10,1
6028,6,51.0,6,3
6029,9,33.0,5,2
6030,13,36.0,10,2
6031,14,46.0,22,0
6032,20,33.0,20,1
6033,7,62.0,9,3
6034,22,36.0,19,1
6035,5,33.0,16,2
6036,18,27.0,10,1
6037,12,36.0,14,2
6038,8,40.0,8,2
6039,13,37.0,7,2
6040,9,29.0,10,2
6041,13,30.0,2,2
6042,14,38.0,9,1
6043,19,50.0,35,0
6044,18,36.0,8,1
6045,7,55.0,10,3
6046,17,30.0,14,1
6047,19,52.0,3,3
6048,7,27.0,3,2
6049,10,38.0,12,2
6050,16,57.0,5,3
6051,8,36.0,5,2
6052,19,39.0,4,1
6053,11,46.0,16,3
6054,17,41.0,5,1
6055,15,33.0,6,1
6056,18,35.0,6,1
6057,17,38.0,6,1
6058,14,37.0,11,1
6059,9,32.0,13,2
6060,16,30.0,7,1
6061,19,36.0,2,1
6062,16,35.0,10,1
6063,16,57.0,13,3
6064,21,44.0,7,1
6065,8,28.0,2,2
6066,9,33.0,10,2
6067,23,46.0,29,0
6068,17,36.0,10,1
6069,23,44.0,10,1
6070,16,43.0,8,1
6071,16,46.0,3,3
6072,14,34.0,21,0
6073,12,27.0,13,2
6074,9,36.0,11,2
6075,19,28.0,18,1
6076,12,26.0,8,2
6077,9,31.0,12,2
6078,15,36.0,33,0
6079,19,38.0,8,1
6080,13,26.0,3,2
6081,23,64.0,30,3
6082,17,35.0,6,1
6083,15,32.0,10,1
6084,8,39.0,8,2
6085,16,45.0,26,0
6086,8,25.0,14,2
6087,19,36.0,12,1
6088,17,36.0,15,1
6089,20,25.0,3,1
6090,16,24.0,6,1
6091,18,30.0,15,1
6092,20,36.0,15,1
6093,10,65.0,19,3
6094,18,25.0,8,1
6095,7,50.0,6,3
6096,15,45.0,10,3
6097,18,53.0,28,0
6098,11,36.0,27,0
6099,10,35.0,3,2
6100,19,35.0,7,1
6101,8,38.0,6,2
6102,18,43.0,27,0
6103,18,41.0,6,1
6104,12,26.0,10,2
6105,11,23.0,12,2
6106,18,33.0,4,1
6107,20,36.0,17,1
6108,0,49.0,25,2
6109,12,65.0,12,3
6110,12,47.0,10,3
6111,22,36.0,10,1
6112,16,38.0,3,1
6113,12,28.0,14,2
6114,16,32.0,10,1
6115,22,24.0,6,1
6116,23,32.0,16,1
6117,7,36.0,15,2
6118,18,25.0,36,0
6119,13,34.0,5,2
6120,18,33.0,15,1
6121,18,40.0,21,0
6122,11,35.0,11,2
6123,15,36.0,16,1
6124,9,36.0,12,2
6125,8,57.0,3,3
6126,13,47.0,5,3
6127,9,41.0,5,2
6128,19,31.0,10,1
6129,22,29.0,6,1
6130,8,38.0,18,2
6131,23,20.0,5,1
6132,23,30.0,6,1
6133,11,29.0,16,2
6134,13,29.0,2,2
6135,16,43.0,7,1
6136,9,27.0,9,2
6137,8,30.0,9,2
6138,18,33.0,44,0
6139,17,47.0,30,0
6140,16,49.0,18,3
6141,17,25.0,14,1
6142,19,50.0,4,3
6143,16,56.0,7,3
6144,17,21.0,11,1
6145,17,28.0,2,1
6146,22,30.0,2,1
6147,9,25.0,2,2
6148,9,34.0,12,2
6149,15,44.0,3,3
6150,19,24.0,13,1
6151,14,36.0,19,0
6152,20,32.0,5,1
6153,15,45.0,2,3
6154,21,26.0,13,1
6155,13,36.0,8,2
6156,16,37.0,5,1
6157,12,74.0,33,3
6158,13,31.0,8,2
6159,20,29.0,10,1
6160,16,49.0,6,3
6161,17,29.0,13,1
6162,18,35.0,6,1
6163,14,53.0,12,3
6164,15,56.0,15,3
6165,15,27.0,18,1
6166,15,59.0,27,3
6167,15,31.0,23,0
6168,16,36.0,29,0
6169,17,28.0,12,1
6170,9,21.0,1,2
6171,8,50.0,4,3
6172,21,33.0,11,1
6173,14,40.0,8,1
6174,17,27.0,6,1
6175,18,31.0,17,1
6176,23,21.0,18,1
6177,10,35.0,6,2
6178,15,50.0,6,3
6179,16,36.0,22,0
6180,19,30.0,11,1
6181,17,35.0,14,1
6182,19,33.0,3,1
6183,14,31.0,5,1
6184,21,55.0,18,3
6185,9,36.0,25,0
6186,15,29.0,2,1
6187,16,46.0,24,0
6188,7,32.0,12,2
6189,17,36.0,5,1
6190,17,36.0,28,0
6191,14,48.0,10,3
6192,11,64.0,16,3
6193,20,31.0,10,1
6194,17,25.0,27,0
6195,17,27.0,5,1
6196,14,26.0,6,1
6197,8,46.0,3,2
6198,8,50.0,13,3
6199,12,36.0,23,0
6200,18,52.0,6,3
6201,16,36.0,15,1
6202,8,25.0,23,2
6203,17,33.0,9,1
6204,17,33.0,6,1
6205,8,49.0,20,3
6206,21,30.0,30,0
6207,5,28.0,4,2
6208,10,33.0,6,2
6209,17,30.0,4,1
6210,9,26.0,25,0
6211,8,62.0,12,3
6212,9,43.0,19,2
6213,7,33.0,23,2
6214,21,58.0,5,3
6215,6,37.0,8,2
6216,10,60.0,12,3
6217,15,52.0,8,3
6218,8,29.0,6,2
6219,19,36.0,27,0
6220,13,48.0,2,3
6221,13,48.0,15,3
6222,9,52.0,16,3
6223,9,52.0,5,3
6224,10,57.0,11,3
6225,17,48.0,7,3
6226,22,43.0,44,0
6227,12,36.0,16,2
6228,18,27.0,13,1
6229,2,40.0,20,2
6230,13,32.0,12,2
6231,17,49.0,9,3
6232,13,22.0,5,2
6233,16,36.0,13,1
6234,23,51.0,10,3
6235,19,27.0,3,1
6236,9,37.0,10,2
6237,19,36.0,15,1
6238,16,36.0,20,0
6239,21,41.0,17,1
6240,13,33.0,18,2
6241,17,36.0,3,1
6242,18,34.0,4,1
6243,10,45.0,5,2
6244,9,32.0,5,2
6245,19,46.0,18,3
6246,10,46.0,5,3
6247,9,35.0,13,2
6248,15,51.0,44,0
6249,18,35.0,12,1
6250,16,49.0,6,3
6251,20,52.0,6,3
6252,5,33.0,2,2
6253,8,43.0,4,2
6254,7,59.0,17,3
6255,13,36.0,11,2
6256,0,36.0,12,2
6257,17,62.0,4,3
6258,22,38.0,12,1
6259,12,58.0,1,3
6260,8,55.0,3,3
6261,14,47.0,7,3
6262,18,40.0,30,0
6263,8,33.0,15,2
6264,19,34.0,15,1
6265,15,36.0,38,0
6266,16,36.0,17,1
6267,14,52.0,9,3
6268,9,36.0,18,2
6269,9,49.0,6,3
6270,11,43.0,15,2
6271,18,32.0,7,1
6272,15,33.0,2,1
6273,18,36.0,9,1
6274,7,42.0,3,2
6275,16,23.0,3,1
6276,16,32.0,8,1
6277,1,36.0,10,2
6278,17,41.0,17,1
6279,10,35.0,14,2
6280,20,38.0,6,1
6281,7,32.0,10,2
6282,19,36.0,16,1
6283,16,57.0,5,3
6284,22,57.0,14,3
6285,12,36.0,12,2
6286,13,35.0,18,2
6287,15,30.0,3,1
6288,18,38.0,2,1
6289,17,31.0,3,1
6290,15,36.0,31,0
6291,2,49.0,4,2
6292,7,42.0,2,2
6293,23,36.0,11,1
6294,16,26.0,12,1
6295,19,43.0,10,1
6296,15,30.0,12,1
6297,8,45.0,16,2
6298,15,35.0,5,1
6299,18,40.0,8,1
6300,17,31.0,17,1
6301,18,36.0,14,1
6302,9,47.0,16,3
6303,8,35.0,10,2
6304,8,43.0,10,2
6305,11,40.0,6,2
6306,12,38.0,33,0
6307,14,31.0,3,1
6308,18,46.0,12,3
6309,7,24.0,12,2
6310,19,33.0,16,1
6311,7,32.0,6,2
6312,19,52.0,26,0
6313,10,28.0,25,0
6314,18,36.0,3,1
6315,8,32.0,10,2
6316,8,48.0,7,3
6317,18,40.0,8,1
6318,17,57.0,6,3
6319,14,42.0,20,0
6320,15,36.0,23,0
6321,17,31.0,8,1
6322,16,38.0,10,1
6323,9,36.0,24,0
6324,9,44.0,5,2
6325,20,52.0,7,3
6326,14,42.0,23,0
6327,19,22.0,12,1
6328,8,37.0,15,2
6329,10,43.0,7,2
6330,15,36.0,44,0
6331,19,35.0,24,0
6332,18,37.0,4,1
6333,8,31.0,3,2
6334,17,36.0,17,1
6335,16,54.0,3,3
6336,22,29.0,7,1
6337,8,66.0,8,3
6338,17,36.0,18,1
6339,10,55.0,6,3
6340,8,28.0,12,2
6341,7,32.0,4,2
6342,6,40.0,6,2
6343,14,36.0,10,1
6344,17,41.0,5,1
6345,12,29.0,9,2
6346,13,39.0,6,2
6347,10,41.0,9,2
6348,22,32.0,2,1
6349,9,39.0,14,2
6350,7,33.0,4,2
6351,17,68.0,6,3
6352,13,24.0,7,2
6353,15,36.0,6,1
6354,9,50.0,13,3
6355,11,31.0,24,0
6356,11,54.0,23,3
6357,18,39.0,1,1
6358,8,51.0,27,0
6359,16,36.0,26,0
6360,20,38.0,26,0
6361,14,36.0,17,1
6362,10,30.0,8,2
6363,16,33.0,8,1
6364,12,31.0,12,2
6365,10,49.0,43,0
6366,14,45.0,11,3
6367,18,36.0,28,0
6368,12,59.0,13,3
6369,13,36.0,4,2
6370,7,35.0,8,2
6371,14,33.0,2,1
6372,9,31.0,7,2
6373,9,22.0,7,2
6374,10,31.0,12,2
6375,18,54.0,3,3
6376,10,44.0,7,2
6377,17,30.0,20,1
6378,15,49.0,7,3
6379,11,39.0,5,2
6380,20,28.0,12,1
6381,19,36.0,12,1
6382,11,58.0,6,3
6383,12,50.0,16,3
6384,2,34.0,8,2
6385,19,36.0,3,1
6386,15,32.0,6,1
6387,18,24.0,10,1
6388,14,58.0,9,3
6389,21,44.0,12,1
6390,11,45.0,10,3
6391,19,36.0,9,1
6392,8,46.0,35,0
6393,13,36.0,25,0
6394,9,27.0,5,2
6395,19,36.0,9,1
6396,8,40.0,5,2
6397,17,29.0,12,1
6398,18,45.0,9,1
6399,22,35.0,16,1
6400,16,31.0,5,1
6401,18,42.0,24,0
6402,13,36.0,32,0
6403,14,36.0,19,0
6404,15,30.0,7,1
6405,6,43.0,17,2
6406,20,46.0,4,1
6407,18,41.0,4,1
6408,5,50.0,8,2
6409,11,25.0,21,2
6410,15,54.0,16,3
6411,17,25.0,20,1
6412,14,51.0,28,0
6413,17,33.0,4,1
6414,18,29.0,1,1
6415,16,38.0,11,1
6416,8,42.0,4,2
6417,8,39.0,13,2
6418,22,48.0,17,1
6419,22,24.0,12,1
6420,15,33.0,18,1
6421,22,36.0,17,1
6422,17,24.0,9,1
6423,20,34.0,17,1
6424,17,35.0,27,0
6425,14,26.0,25,0
6426,18,31.0,9,1
6427,17,33.0,12,1
6428,8,44.0,6,2
6429,8,24.0,14,2
6430,12,23.0,11,2
6431,12,29.0,15,2
6432,2,48.0,7,2
6433,9,29.0,16,2
6434,9,35.0,8,2
